date,nav,fund_name,fund_code,category,short_name
2020-01-03,47.43,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-01-06,46.62,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-01-07,46.81,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-01-08,46.73,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-01-09,47.39,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-01-10,47.54,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-01-13,47.86,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-01-14,48.03,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-01-15,48.01,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-01-16,48.03,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-01-17,48.04,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-01-20,47.67,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-01-21,47.39,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-01-22,47.17,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-01-23,47.53,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-01-24,47.88,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-01-27,47.42,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-01-28,47.1,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-01-29,47.38,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-01-30,47.05,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-01-31,46.73,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-02-03,45.66,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-02-04,46.62,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-02-05,47.09,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-02-06,47.28,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-02-07,47.29,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-02-10,46.92,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-02-11,47.2,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-02-12,47.52,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-02-13,47.39,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-02-14,47.13,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-02-17,46.79,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-02-18,46.63,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-02-19,47.13,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-02-20,47.02,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-02-24,46.01,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-02-25,45.83,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-02-26,45.35,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-02-27,45.18,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-02-28,43.73,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-03-02,43.38,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-03-03,44.06,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-03-04,43.74,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-03-05,43.77,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-03-06,42.82,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-03-09,41.05,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-03-11,40.85,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-03-12,37.53,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-03-13,38.85,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-03-16,36.27,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-03-17,35.39,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-03-18,33.55,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-03-19,32.83,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-03-20,34.43,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-03-23,30.12,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-03-24,30.82,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-03-25,32.6,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-03-26,33.75,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-03-27,33.74,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-03-30,32.66,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-03-31,33.81,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-04-01,32.52,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-04-03,31.94,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-04-07,34.62,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-04-08,34.63,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-04-09,36.1,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-04-13,35.82,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-04-15,35.65,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-04-16,35.97,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-04-17,37.11,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-04-20,36.96,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-04-21,35.84,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-04-22,36.35,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-04-23,36.73,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-04-24,36.06,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-04-27,36.55,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-04-28,36.76,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-04-29,37.35,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-04-30,38.56,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-05-04,36.55,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-05-05,36.25,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-05-06,36.58,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-05-07,36.23,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-05-08,36.38,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-05-11,36.45,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-05-12,36.51,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-05-13,37.21,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-05-14,36.29,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-05-15,36.35,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-05-18,35.04,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-05-19,35.43,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-05-20,36.13,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-05-21,36.43,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-05-22,36.18,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-05-26,36.25,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-05-27,37.13,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-05-28,37.83,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-05-29,38.25,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-06-01,39.04,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-06-02,39.51,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-06-03,39.75,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-06-04,39.81,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-06-05,40.46,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-06-08,40.5,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-06-09,39.91,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-06-10,39.99,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-06-11,39.19,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-06-12,39.44,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-06-15,38.83,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-06-16,39.17,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-06-17,39.24,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-06-18,39.85,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-06-19,40.34,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-06-22,40.64,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-06-23,41.28,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-06-24,40.56,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-06-25,40.47,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-06-26,40.89,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-06-29,40.55,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-06-30,40.56,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-07-01,40.9,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-07-02,41.35,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-07-03,41.59,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-07-06,42.12,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-07-07,42.22,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-07-08,41.85,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-07-09,42.21,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-07-10,42.02,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-07-13,42.18,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-07-14,41.46,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-07-15,41.51,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-07-16,41.94,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-07-17,42.55,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-07-20,42.93,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-07-21,43.5,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-07-22,43.42,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-07-23,43.71,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-07-24,43.46,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-07-27,43.18,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-07-28,43.68,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-07-29,43.39,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-07-30,43.07,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-07-31,43.06,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-08-03,42.54,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-08-04,43.1,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-08-05,43.26,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-08-06,43.61,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-08-07,43.61,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-08-10,43.85,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-08-11,44.04,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-08-12,44.15,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-08-13,44.36,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-08-14,43.84,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-08-17,44.24,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-08-18,44.76,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-08-19,44.9,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-08-20,44.67,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-08-21,44.87,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-08-24,45.1,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-08-25,45.13,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-08-26,45.31,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
2020-08-27,45.32,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,120586,Debt,ICICI Savings
